logt,num,r,r-i
7.05,21,2.0669999999999997,0.059000000000000004
7.05,22,1.8980000000000001,0.032
7.05,23,1.825,0.021
7.05,24,1.722,0.011000000000000001
7.05,25,1.483,-0.015
7.05,26,1.2990000000000002,-0.028999999999999998
7.05,27,1.151,-0.038
7.05,28,0.685,-0.06
7.05,29,0.302,-0.07400000000000001
7.05,30,-0.02,-0.084
7.05,31,-0.292,-0.09300000000000001
7.05,32,-0.551,-0.10099999999999999
7.05,33,-0.997,-0.114
7.05,34,-1.016,-0.114
7.05,35,-1.423,-0.127
7.05,36,-1.764,-0.136
7.05,37,-2.2030000000000003,-0.14300000000000002
7.05,38,-2.603,-0.149
7.05,39,-3.241,-0.155
7.05,40,-3.7769999999999997,-0.156
7.05,41,-4.301,-0.15
7.05,42,-4.569,-0.14400000000000002
7.05,43,-4.813,-0.139
7.05,44,-5.12,-0.132
7.05,45,-5.287000000000001,-0.129
7.05,46,-5.289,-0.129
7.05,47,-5.186,-0.136
7.05,48,-5.135,-0.14300000000000002
7.05,49,-5.117,-0.14400000000000002
7.05,50,-5.153,-0.14
7.05,51,-5.242000000000001,-0.135
7.05,52,-5.321000000000001,-0.133
7.05,53,-5.407,-0.129
7.05,54,-5.492999999999999,-0.126
7.05,55,-5.582999999999999,-0.12
7.05,56,-5.693,-0.11199999999999999
7.05,57,-5.792999999999999,-0.107
7.05,58,-5.892,-0.10099999999999999
7.05,59,-5.932,-0.098
7.05,60,-6.02,-0.09300000000000001
7.05,61,-6.106,-0.08800000000000001
7.05,62,-6.196000000000001,-0.08199999999999999
7.05,63,-6.297999999999999,-0.076
7.05,64,-6.399,-0.067
7.05,65,-6.48,-0.063
7.05,66,-6.574,-0.059000000000000004
7.05,67,-6.667000000000001,-0.055999999999999994
7.05,68,-6.767,-0.046
7.05,69,-6.865,-0.035
7.05,70,-6.933,-0.028999999999999998
7.05,71,-7.01,-0.025
7.05,72,-7.082000000000001,-0.021
7.05,73,-7.155,-0.016
7.05,74,-7.236000000000001,-0.011000000000000001
7.05,75,-7.306,0.002
7.05,76,-7.375,0.016
7.05,77,-7.445,0.027000000000000003
7.05,78,-7.497999999999999,0.047
7.05,79,-7.537000000000001,0.08199999999999999
7.05,80,-7.558,0.129
7.05,81,-7.565,0.18600000000000003
7.05,82,-7.562,0.222
7.05,83,-7.55,0.255
7.05,84,-7.53,0.287
7.05,85,-7.5,0.321
7.05,86,-7.457999999999999,0.35600000000000004
7.05,87,-7.403,0.392
7.05,88,-7.334,0.43200000000000005
7.05,89,-7.255,0.46299999999999997
7.05,90,-7.17,0.48700000000000004
7.05,91,-7.044,0.518
7.05,92,-6.96,0.552
7.05,93,-6.957000000000001,0.593
7.05,94,-7.044,0.638
7.05,95,-7.12,0.6579999999999999
7.05,96,-7.199,0.6809999999999999
7.05,97,-7.257999999999999,0.7090000000000001
7.05,98,-7.3,0.75
7.05,99,-6.66,1.2109999999999999
7.05,100,-6.598,1.3530000000000002
7.1,0,12.277000000000001,1.588
7.1,1,11.317,1.3880000000000001
7.1,2,10.713,1.288
7.1,3,10.245999999999999,1.218
7.1,4,9.841000000000001,1.158
7.1,5,9.432,1.114
7.1,6,9.02,1.025
7.1,7,8.591000000000001,0.9109999999999999
7.1,8,8.166,0.8190000000000001
7.1,9,7.766,0.7390000000000001
7.1,10,6.952999999999999,0.606
7.1,11,6.167000000000001,0.512
7.1,12,5.473,0.433
7.1,13,4.907,0.38
7.1,14,4.4110000000000005,0.342
7.1,15,3.878,0.299
7.1,16,3.465,0.265
7.1,17,3.1010000000000004,0.23
7.1,18,2.799,0.19
7.1,19,2.5140000000000002,0.142
7.1,20,2.266,0.096
7.1,21,2.068,0.06
7.1,22,1.8969999999999998,0.032
7.1,23,1.825,0.021
7.1,24,1.7269999999999999,0.012
7.1,25,1.483,-0.015
7.1,26,1.409,-0.021
7.1,27,1.149,-0.038
7.1,28,0.682,-0.06
7.1,29,0.298,-0.073
7.1,30,-0.026000000000000002,-0.083
7.1,31,-0.302,-0.09300000000000001
7.1,32,-0.563,-0.10099999999999999
7.1,33,-0.8809999999999999,-0.109
7.1,34,-1.034,-0.114
7.1,35,-1.4480000000000002,-0.126
7.1,36,-1.635,-0.131
7.1,37,-2.1319999999999997,-0.141
7.1,38,-2.2569999999999997,-0.14300000000000002
7.1,39,-2.456,-0.146
7.1,40,-3.105,-0.151
7.1,41,-3.4130000000000003,-0.152
7.1,42,-3.605,-0.151
7.1,43,-4.125,-0.14800000000000002
7.1,44,-4.6610000000000005,-0.13699999999999998
7.1,45,-4.934,-0.13
7.1,46,-5.063,-0.128
7.1,47,-5.0489999999999995,-0.13
7.1,48,-4.954,-0.138
7.1,49,-4.912,-0.14300000000000002
7.1,50,-4.9,-0.14400000000000002
7.1,51,-4.925,-0.141
7.1,52,-5.002,-0.13699999999999998
7.1,53,-5.087,-0.132
7.1,54,-5.196000000000001,-0.128
7.1,55,-5.275,-0.125
7.1,56,-5.3629999999999995,-0.12
7.1,57,-5.46,-0.113
7.1,58,-5.555,-0.10800000000000001
7.1,59,-5.644,-0.102
7.1,60,-5.728,-0.098
7.1,61,-5.846,-0.09
7.1,62,-5.977,-0.08199999999999999
7.1,63,-6.077000000000001,-0.075
7.1,64,-6.172999999999999,-0.067
7.1,65,-6.284,-0.062
7.1,66,-6.377999999999999,-0.057999999999999996
7.1,67,-6.496,-0.05
7.1,68,-6.575,-0.043
7.1,69,-6.707000000000001,-0.027999999999999997
7.1,70,-6.8020000000000005,-0.023
7.1,71,-6.903,-0.017
7.1,72,-6.989,-0.011000000000000001
7.1,73,-7.047999999999999,-0.003
7.1,74,-7.127999999999999,0.013999999999999999
7.1,75,-7.205,0.026000000000000002
7.1,76,-7.249,0.043
7.1,77,-7.291,0.081
7.1,78,-7.309,0.11900000000000001
7.1,79,-7.3229999999999995,0.185
7.1,80,-7.3,0.275
7.1,81,-7.244,0.344
7.1,82,-7.207999999999999,0.373
7.1,83,-7.105,0.431
7.1,84,-7.039,0.45799999999999996
7.1,85,-6.97,0.48200000000000004
7.1,86,-6.881,0.51
7.1,87,-6.6579999999999995,0.574
7.1,88,-6.359,0.664
7.1,89,-6.274,0.7040000000000001
7.1,90,-6.261,0.792
7.1,91,-6.3229999999999995,0.877
7.1,92,-6.376,0.895
7.1,93,-6.444,0.9079999999999999
7.1,94,-6.577000000000001,0.94
7.1,95,-6.447,1.19
7.1,96,-6.377999999999999,1.285
7.1,97,-6.305,1.3980000000000001
7.1,98,-6.242999999999999,1.475
7.15,0,12.277000000000001,1.588
7.15,1,11.317,1.3880000000000001
7.15,2,10.713,1.288
7.15,3,10.245999999999999,1.218
7.15,4,9.841000000000001,1.158
7.15,5,9.432,1.114
7.15,6,9.02,1.025
7.15,7,8.59,0.91
7.15,8,8.166,0.8190000000000001
7.15,9,7.766,0.7390000000000001
7.15,10,6.952999999999999,0.606
7.15,11,6.166,0.511
7.15,12,5.473,0.433
7.15,13,4.906000000000001,0.379
7.15,14,4.41,0.342
7.15,15,3.878,0.3
7.15,16,3.465,0.265
7.15,17,3.1010000000000004,0.23
7.15,18,2.799,0.19
7.15,19,2.5140000000000002,0.142
7.15,20,2.267,0.09699999999999999
7.15,21,2.069,0.06
7.15,22,1.8969999999999998,0.032
7.15,23,1.825,0.021
7.15,24,1.732,0.012
7.15,25,1.482,-0.015
7.15,26,1.482,-0.015
7.15,27,1.147,-0.038
7.15,28,0.679,-0.059000000000000004
7.15,29,0.292,-0.073
7.15,30,-0.034,-0.084
7.15,31,-0.312,-0.09300000000000001
7.15,32,-0.5770000000000001,-0.10099999999999999
7.15,33,-0.7659999999999999,-0.106
7.15,34,-1.055,-0.114
7.15,35,-1.4769999999999999,-0.126
7.15,36,-1.507,-0.127
7.15,37,-2.0,-0.13699999999999998
7.15,38,-2.318,-0.142
7.15,39,-2.9539999999999997,-0.14800000000000002
7.15,40,-3.488,-0.14800000000000002
7.15,41,-3.6439999999999997,-0.147
7.15,42,-3.948,-0.14400000000000002
7.15,43,-4.477,-0.135
7.15,44,-4.747,-0.129
7.15,45,-4.874,-0.127
7.15,46,-4.868,-0.128
7.15,47,-4.771,-0.136
7.15,48,-4.731,-0.142
7.15,49,-4.718,-0.14300000000000002
7.15,50,-4.735,-0.139
7.15,51,-4.808,-0.135
7.15,52,-4.888999999999999,-0.131
7.15,53,-5.008,-0.127
7.15,54,-5.1,-0.12300000000000001
7.15,55,-5.2,-0.11599999999999999
7.15,56,-5.309,-0.109
7.15,57,-5.412999999999999,-0.10300000000000001
7.15,58,-5.5120000000000005,-0.098
7.15,59,-5.599,-0.092
7.15,60,-5.7170000000000005,-0.084
7.15,61,-5.8420000000000005,-0.077
7.15,62,-5.945,-0.069
7.15,63,-6.037000000000001,-0.064
7.15,64,-6.138999999999999,-0.059000000000000004
7.15,65,-6.231,-0.055
7.15,66,-6.337000000000001,-0.045
7.15,67,-6.417000000000001,-0.036000000000000004
7.15,68,-6.5360000000000005,-0.026000000000000002
7.15,69,-6.629,-0.02
7.15,70,-6.7170000000000005,-0.015
7.15,71,-6.795,-0.009000000000000001
7.15,72,-6.852,0.003
7.15,73,-6.925,0.015
7.15,74,-6.99,0.031
7.15,75,-7.031000000000001,0.05
7.15,76,-7.067,0.08900000000000001
7.15,77,-7.084,0.131
7.15,78,-7.0920000000000005,0.196
7.15,79,-7.069,0.27699999999999997
7.15,80,-7.0120000000000005,0.34600000000000003
7.15,81,-6.972,0.37799999999999995
7.15,82,-6.885,0.42700000000000005
7.15,83,-6.817,0.456
7.15,84,-6.739,0.483
7.15,85,-6.641,0.513
7.15,86,-6.42,0.575
7.15,87,-6.165,0.65
7.15,88,-6.0729999999999995,0.691
7.15,89,-6.064,0.773
7.15,90,-6.131,0.868
7.15,91,-6.197,0.8909999999999999
7.15,92,-6.272,0.9129999999999999
7.15,93,-6.381,0.958
7.15,94,-6.275,1.167
7.15,95,-6.202999999999999,1.2770000000000001
7.15,96,-6.12,1.402
7.2,0,12.277000000000001,1.588
7.2,1,11.317,1.3880000000000001
7.2,2,10.713,1.288
7.2,3,10.245999999999999,1.218
7.2,4,9.841000000000001,1.158
7.2,5,9.432,1.114
7.2,6,9.02,1.025
7.2,7,8.59,0.91
7.2,8,8.166,0.8190000000000001
7.2,9,7.766,0.7390000000000001
7.2,10,6.952999999999999,0.606
7.2,11,6.166,0.511
7.2,12,5.472,0.43200000000000005
7.2,13,4.905,0.379
7.2,14,4.409,0.342
7.2,15,3.877,0.3
7.2,16,3.465,0.265
7.2,17,3.1010000000000004,0.23
7.2,18,2.799,0.191
7.2,19,2.5140000000000002,0.14300000000000002
7.2,20,2.2680000000000002,0.09699999999999999
7.2,21,2.07,0.06
7.2,22,1.896,0.032
7.2,23,1.824,0.021
7.2,24,1.7369999999999999,0.012
7.2,25,1.591,-0.005
7.2,26,1.4809999999999999,-0.015
7.2,27,1.145,-0.038
7.2,28,0.675,-0.059000000000000004
7.2,29,0.28600000000000003,-0.073
7.2,30,-0.042,-0.083
7.2,31,-0.324,-0.09300000000000001
7.2,32,-0.5920000000000001,-0.10099999999999999
7.2,33,-0.65,-0.102
7.2,34,-1.078,-0.114
7.2,35,-1.3719999999999999,-0.122
7.2,36,-1.5130000000000001,-0.126
7.2,37,-1.868,-0.133
7.2,38,-2.242,-0.14
7.2,39,-2.4090000000000003,-0.142
7.2,40,-2.804,-0.145
7.2,41,-3.332,-0.145
7.2,42,-3.827,-0.142
7.2,43,-4.006,-0.138
7.2,44,-4.294,-0.133
7.2,45,-4.561,-0.127
7.2,46,-4.685,-0.125
7.2,47,-4.688,-0.127
7.2,48,-4.588,-0.134
7.2,49,-4.5489999999999995,-0.14
7.2,50,-4.5360000000000005,-0.141
7.2,51,-4.545,-0.13699999999999998
7.2,52,-4.615,-0.133
7.2,53,-4.691,-0.13
7.2,54,-4.821000000000001,-0.125
7.2,55,-4.923,-0.12
7.2,56,-5.0360000000000005,-0.113
7.2,57,-5.16,-0.106
7.2,58,-5.273,-0.099
7.2,59,-5.38,-0.092
7.2,60,-5.472,-0.087
7.2,61,-5.5889999999999995,-0.079
7.2,62,-5.707000000000001,-0.07200000000000001
7.2,63,-5.813,-0.065
7.2,64,-5.9,-0.06
7.2,65,-5.994,-0.057
7.2,66,-6.081,-0.05
7.2,67,-6.176,-0.040999999999999995
7.2,68,-6.26,-0.031
7.2,69,-6.364,-0.023
7.2,70,-6.455,-0.017
7.2,71,-6.529,-0.012
7.2,72,-6.598,-0.004
7.2,73,-6.657,0.006999999999999999
7.2,74,-6.721,0.018000000000000002
7.2,75,-6.776,0.034
7.2,76,-6.813,0.057999999999999996
7.2,77,-6.8420000000000005,0.099
7.2,78,-6.857,0.14400000000000002
7.2,79,-6.861000000000001,0.20600000000000002
7.2,80,-6.837000000000001,0.27899999999999997
7.2,81,-6.78,0.348
7.2,82,-6.736000000000001,0.382
7.2,83,-6.664,0.424
7.2,84,-6.593999999999999,0.45399999999999996
7.2,85,-6.507999999999999,0.484
7.2,86,-6.401,0.517
7.2,87,-6.182,0.5770000000000001
7.2,88,-5.968999999999999,0.637
7.2,89,-5.872000000000001,0.6779999999999999
7.2,90,-5.867999999999999,0.754
7.2,91,-5.94,0.858
7.2,92,-6.017,0.889
7.2,93,-6.099,0.92
7.2,94,-6.185,0.976
7.2,95,-6.103,1.1440000000000001
7.2,96,-6.028,1.268
7.2,97,-5.935,1.406
7.2,98,-5.87,1.484
7.25,0,12.277000000000001,1.588
7.25,1,11.317,1.3880000000000001
7.25,2,10.713,1.288
7.25,3,10.245999999999999,1.218
7.25,4,9.841000000000001,1.158
7.25,5,9.432,1.114
7.25,6,9.02,1.025
7.25,7,9.019,1.025
7.25,8,8.59,0.91
7.25,9,8.166,0.8190000000000001
7.25,10,7.766,0.7390000000000001
7.25,11,6.952999999999999,0.606
7.25,12,6.166,0.512
7.25,13,5.472,0.433
7.25,14,4.905,0.38
7.25,15,4.407,0.342
7.25,16,3.8760000000000003,0.299
7.25,17,3.465,0.265
7.25,18,3.1,0.23
7.25,19,2.799,0.191
7.25,20,2.5140000000000002,0.14300000000000002
7.25,21,2.269,0.09699999999999999
7.25,22,2.0709999999999997,0.06
7.25,23,1.895,0.032
7.25,24,1.824,0.021
7.25,25,1.8019999999999998,0.018000000000000002
7.25,26,1.744,0.013000000000000001
7.25,27,1.704,0.006999999999999999
7.25,28,1.479,-0.015
7.25,29,1.1420000000000001,-0.038
7.25,30,0.67,-0.06
7.25,31,0.27899999999999997,-0.073
7.25,32,-0.051,-0.083
7.25,33,-0.337,-0.092
7.25,34,-0.524,-0.098
7.25,35,-0.609,-0.1
7.25,36,-1.103,-0.113
7.25,37,-1.25,-0.11699999999999999
7.25,38,-1.554,-0.125
7.25,39,-1.7380000000000002,-0.129
7.25,40,-2.109,-0.136
7.25,41,-2.4290000000000003,-0.139
7.25,42,-2.511,-0.14
7.25,43,-2.653,-0.141
7.25,44,-3.177,-0.141
7.25,45,-3.6660000000000004,-0.138
7.25,46,-4.162,-0.129
7.25,47,-4.404,-0.124
7.25,48,-4.499,-0.12300000000000001
7.25,49,-4.485,-0.126
7.25,50,-4.395,-0.134
7.25,51,-4.361000000000001,-0.14
7.25,52,-4.355,-0.14
7.25,53,-4.367,-0.136
7.25,54,-4.454,-0.131
7.25,55,-4.494,-0.128
7.25,56,-4.602,-0.124
7.25,57,-4.689,-0.12
7.25,58,-4.785,-0.114
7.25,59,-4.896,-0.109
7.25,60,-5.013,-0.102
7.25,61,-5.13,-0.094
7.25,62,-5.276,-0.086
7.25,63,-5.345,-0.08199999999999999
7.25,64,-5.527,-0.07
7.25,65,-5.6339999999999995,-0.063
7.25,66,-5.735,-0.059000000000000004
7.25,67,-5.8389999999999995,-0.052000000000000005
7.25,68,-5.946000000000001,-0.043
7.25,69,-6.0120000000000005,-0.035
7.25,70,-6.013999999999999,-0.035
7.25,71,-6.1,-0.027999999999999997
7.25,72,-6.189,-0.021
7.25,73,-6.28,-0.013999999999999999
7.25,74,-6.3420000000000005,-0.009000000000000001
7.25,75,-6.401,0.0
7.25,76,-6.459,0.011000000000000001
7.25,77,-6.517,0.021
7.25,78,-6.561,0.04
7.25,79,-6.595,0.067
7.25,80,-6.617999999999999,0.107
7.25,81,-6.63,0.158
7.25,82,-6.63,0.21600000000000003
7.25,83,-6.605,0.282
7.25,84,-6.547000000000001,0.35100000000000003
7.25,85,-6.5,0.386
7.25,86,-6.443,0.42100000000000004
7.25,87,-6.372000000000001,0.451
7.25,88,-6.276,0.485
7.25,89,-6.1610000000000005,0.52
7.25,90,-5.944,0.579
7.25,91,-5.768,0.628
7.25,92,-5.671,0.665
7.25,93,-5.66,0.742
7.25,94,-5.747999999999999,0.8490000000000001
7.25,95,-5.837000000000001,0.887
7.25,96,-5.9270000000000005,0.925
7.25,97,-5.99,0.992
7.25,98,-5.931,1.122
7.25,99,-5.853,1.26
7.25,100,-5.751,1.4080000000000001
7.25,101,-5.683,1.49
7.3,0,12.277000000000001,1.588
7.3,1,11.317,1.3880000000000001
7.3,2,10.713,1.288
7.3,3,10.245999999999999,1.218
7.3,4,9.841000000000001,1.158
7.3,5,9.432,1.114
7.3,6,9.02,1.025
7.3,7,8.972000000000001,1.013
7.3,8,8.59,0.91
7.3,9,8.166,0.8190000000000001
7.3,10,7.766,0.7390000000000001
7.3,11,6.952999999999999,0.606
7.3,12,6.166,0.512
7.3,13,5.472,0.433
7.3,14,4.904,0.38
7.3,15,4.405,0.341
7.3,16,3.875,0.299
7.3,17,3.509,0.268
7.3,18,3.465,0.265
7.3,19,3.1,0.23
7.3,20,2.798,0.19
7.3,21,2.5140000000000002,0.14300000000000002
7.3,22,2.27,0.09699999999999999
7.3,23,2.072,0.06
7.3,24,1.8940000000000001,0.032
7.3,25,1.8230000000000002,0.022000000000000002
7.3,26,1.745,0.012
7.3,27,1.4769999999999999,-0.015
7.3,28,1.139,-0.039
7.3,29,0.665,-0.06
7.3,30,0.272,-0.07200000000000001
7.3,31,-0.061,-0.08199999999999999
7.3,32,-0.35200000000000004,-0.092
7.3,33,-0.41100000000000003,-0.094
7.3,34,-0.628,-0.1
7.3,35,-1.114,-0.11199999999999999
7.3,36,-1.1320000000000001,-0.11199999999999999
7.3,37,-1.599,-0.125
7.3,38,-1.6,-0.125
7.3,39,-1.608,-0.125
7.3,40,-1.9780000000000002,-0.132
7.3,41,-2.294,-0.135
7.3,42,-2.568,-0.138
7.3,43,-2.645,-0.13699999999999998
7.3,44,-3.023,-0.138
7.3,45,-3.5069999999999997,-0.135
7.3,46,-3.9960000000000004,-0.126
7.3,47,-4.236000000000001,-0.12
7.3,48,-4.33,-0.11900000000000001
7.3,49,-4.323,-0.12300000000000001
7.3,50,-4.23,-0.131
7.3,51,-4.197,-0.13699999999999998
7.3,52,-4.191,-0.13699999999999998
7.3,53,-4.195,-0.133
7.3,54,-4.276,-0.129
7.3,55,-4.314,-0.126
7.3,56,-4.428,-0.121
7.3,57,-4.519,-0.11599999999999999
7.3,58,-4.622,-0.111
7.3,59,-4.737,-0.105
7.3,60,-4.8580000000000005,-0.098
7.3,61,-4.981,-0.091
7.3,62,-5.127999999999999,-0.08199999999999999
7.3,63,-5.2,-0.078
7.3,64,-5.377999999999999,-0.066
7.3,65,-5.482,-0.06
7.3,66,-5.581,-0.055
7.3,67,-5.683,-0.048
7.3,68,-5.7860000000000005,-0.037000000000000005
7.3,69,-5.877000000000001,-0.03
7.3,70,-5.994,-0.02
7.3,71,-6.087999999999999,-0.012
7.3,72,-6.157,-0.006
7.3,73,-6.224,0.005
7.3,74,-6.289,0.018000000000000002
7.3,75,-6.341,0.04
7.3,76,-6.379,0.073
7.3,77,-6.401,0.114
7.3,78,-6.412000000000001,0.166
7.3,79,-6.4079999999999995,0.226
7.3,80,-6.388999999999999,0.273
7.3,81,-6.343,0.335
7.3,82,-6.257000000000001,0.40299999999999997
7.3,83,-6.206,0.43
7.3,84,-6.02,0.49700000000000005
7.3,85,-5.729,0.5760000000000001
7.3,86,-5.524,0.635
7.3,87,-5.477,0.654
7.3,88,-5.499,0.745
7.3,89,-5.579,0.8340000000000001
7.3,90,-5.792000000000001,0.9259999999999999
7.3,91,-5.8,1.046
7.3,92,-5.737,1.176
7.3,93,-5.6739999999999995,1.29
7.3,94,-5.636,1.3559999999999999
7.3,95,-5.577999999999999,1.4409999999999998
7.35,0,12.277000000000001,1.588
7.35,1,11.317,1.3880000000000001
7.35,2,10.713,1.288
7.35,3,10.245999999999999,1.218
7.35,4,9.841000000000001,1.158
7.35,5,9.432,1.114
7.35,6,9.02,1.025
7.35,7,8.925,1.001
7.35,8,8.59,0.91
7.35,9,8.166,0.8190000000000001
7.35,10,7.766,0.7390000000000001
7.35,11,6.952999999999999,0.606
7.35,12,6.166,0.512
7.35,13,5.471,0.43200000000000005
7.35,14,4.902,0.379
7.35,15,4.4030000000000005,0.341
7.35,16,3.8739999999999997,0.299
7.35,17,3.57,0.27399999999999997
7.35,18,3.465,0.265
7.35,19,3.1,0.231
7.35,20,2.798,0.191
7.35,21,2.5140000000000002,0.14300000000000002
7.35,22,2.272,0.09699999999999999
7.35,23,2.073,0.06
7.35,24,1.974,0.045
7.35,25,1.893,0.032
7.35,26,1.821,0.021
7.35,27,1.744,0.013000000000000001
7.35,28,1.475,-0.015
7.35,29,1.136,-0.038
7.35,30,0.66,-0.059000000000000004
7.35,31,0.263,-0.07200000000000001
7.35,32,-0.073,-0.08199999999999999
7.35,33,-0.268,-0.08900000000000001
7.35,34,-0.368,-0.091
7.35,35,-0.649,-0.1
7.35,36,-0.998,-0.10800000000000001
7.35,37,-1.169,-0.11199999999999999
7.35,38,-1.476,-0.12
7.35,39,-1.6580000000000001,-0.124
7.35,40,-1.847,-0.128
7.35,41,-2.16,-0.132
7.35,42,-2.432,-0.134
7.35,43,-2.69,-0.134
7.35,44,-2.822,-0.135
7.35,45,-2.87,-0.135
7.35,46,-3.3480000000000003,-0.131
7.35,47,-3.832,-0.122
7.35,48,-4.069,-0.11699999999999999
7.35,49,-4.162,-0.11599999999999999
7.35,50,-4.1610000000000005,-0.11900000000000001
7.35,51,-4.066,-0.128
7.35,52,-4.034,-0.134
7.35,53,-4.0280000000000005,-0.135
7.35,54,-4.024,-0.13
7.35,55,-4.098,-0.126
7.35,56,-4.135,-0.124
7.35,57,-4.254,-0.11800000000000001
7.35,58,-4.352,-0.113
7.35,59,-4.46,-0.10800000000000001
7.35,60,-4.578,-0.10099999999999999
7.35,61,-4.704,-0.095
7.35,62,-4.833,-0.087
7.35,63,-4.981,-0.078
7.35,64,-5.055,-0.07400000000000001
7.35,65,-5.23,-0.062
7.35,66,-5.33,-0.057
7.35,67,-5.426,-0.051
7.35,68,-5.524,-0.043
7.35,69,-5.626,-0.034
7.35,70,-5.712999999999999,-0.027000000000000003
7.35,71,-5.824,-0.017
7.35,72,-5.912000000000001,-0.009000000000000001
7.35,73,-5.977,-0.001
7.35,74,-6.037999999999999,0.012
7.35,75,-6.096,0.026000000000000002
7.35,76,-6.14,0.051
7.35,77,-6.171,0.085
7.35,78,-6.187,0.129
7.35,79,-6.194,0.182
7.35,80,-6.185,0.24
7.35,81,-6.16,0.29
7.35,82,-6.109,0.35100000000000003
7.35,83,-6.019,0.41700000000000004
7.35,84,-5.962000000000001,0.442
7.35,85,-5.787000000000001,0.502
7.35,86,-5.521,0.57
7.35,87,-5.321000000000001,0.628
7.35,88,-5.2829999999999995,0.643
7.35,89,-5.31,0.736
7.35,90,-5.401,0.816
7.35,91,-5.587000000000001,0.91
7.35,92,-5.662999999999999,0.983
7.35,93,-5.615,1.104
7.35,94,-5.5729999999999995,1.209
7.35,95,-5.532,1.29
7.35,96,-5.457999999999999,1.3940000000000001
7.4,0,12.277000000000001,1.588
7.4,1,11.317,1.3880000000000001
7.4,2,10.712,1.287
7.4,3,10.245999999999999,1.218
7.4,4,9.841000000000001,1.158
7.4,5,9.432,1.114
7.4,6,9.02,1.025
7.4,7,8.877,0.988
7.4,8,8.59,0.91
7.4,9,8.166,0.8190000000000001
7.4,10,7.765,0.738
7.4,11,6.952999999999999,0.606
7.4,12,6.165,0.511
7.4,13,5.471,0.433
7.4,14,4.901,0.379
7.4,15,4.401,0.341
7.4,16,3.873,0.299
7.4,17,3.6310000000000002,0.28
7.4,18,3.465,0.265
7.4,19,3.0989999999999998,0.23
7.4,20,2.798,0.191
7.4,21,2.513,0.14300000000000002
7.4,22,2.273,0.09699999999999999
7.4,23,2.147,0.07400000000000001
7.4,24,2.074,0.061
7.4,25,1.892,0.033
7.4,26,1.82,0.022000000000000002
7.4,27,1.742,0.012
7.4,28,1.473,-0.013999999999999999
7.4,29,1.133,-0.038
7.4,30,0.654,-0.059000000000000004
7.4,31,0.253,-0.073
7.4,32,-0.086,-0.08199999999999999
7.4,33,-0.159,-0.084
7.4,34,-0.387,-0.091
7.4,35,-0.672,-0.099
7.4,36,-0.882,-0.10400000000000001
7.4,37,-1.21,-0.11199999999999999
7.4,38,-1.354,-0.115
7.4,39,-1.71,-0.12300000000000001
7.4,40,-1.723,-0.12300000000000001
7.4,41,-2.0269999999999997,-0.128
7.4,42,-2.298,-0.13
7.4,43,-2.552,-0.13
7.4,44,-2.786,-0.131
7.4,45,-3.025,-0.128
7.4,46,-3.093,-0.128
7.4,47,-3.1910000000000003,-0.127
7.4,48,-3.6689999999999996,-0.11900000000000001
7.4,49,-3.903,-0.113
7.4,50,-3.995,-0.11199999999999999
7.4,51,-4.0,-0.115
7.4,52,-3.903,-0.125
7.4,53,-3.872,-0.132
7.4,54,-3.865,-0.132
7.4,55,-3.855,-0.128
7.4,56,-3.9210000000000003,-0.12300000000000001
7.4,57,-3.957,-0.121
7.4,58,-4.082,-0.115
7.4,59,-4.184,-0.11
7.4,60,-4.2989999999999995,-0.10400000000000001
7.4,61,-4.42,-0.098
7.4,62,-4.55,-0.091
7.4,63,-4.685,-0.083
7.4,64,-4.834,-0.075
7.4,65,-4.91,-0.07
7.4,66,-5.082,-0.06
7.4,67,-5.1770000000000005,-0.054000000000000006
7.4,68,-5.27,-0.047
7.4,69,-5.3660000000000005,-0.04
7.4,70,-5.4639999999999995,-0.031
7.4,71,-5.546,-0.024
7.4,72,-5.652,-0.015
7.4,73,-5.733,-0.006
7.4,74,-5.797000000000001,0.003
7.4,75,-5.853,0.017
7.4,76,-5.9,0.037000000000000005
7.4,77,-5.935,0.064
7.4,78,-5.959,0.10099999999999999
7.4,79,-5.971,0.146
7.4,80,-5.975,0.19699999999999998
7.4,81,-5.961,0.254
7.4,82,-5.931,0.307
7.4,83,-5.874,0.366
7.4,84,-5.778,0.42700000000000005
7.4,85,-5.718999999999999,0.45399999999999996
7.4,86,-5.555,0.506
7.4,87,-5.313,0.564
7.4,88,-5.117,0.622
7.4,89,-5.084,0.636
7.4,90,-5.122000000000001,0.725
7.4,91,-5.223,0.797
7.4,92,-5.382999999999999,0.893
7.4,93,-5.507999999999999,0.932
7.4,94,-5.492000000000001,1.032
7.4,95,-5.472,1.128
7.4,96,-5.4270000000000005,1.226
7.4,97,-5.341,1.3459999999999999
7.45,0,12.277000000000001,1.588
7.45,1,11.315999999999999,1.3869999999999998
7.45,2,10.712,1.287
7.45,3,10.245999999999999,1.218
7.45,4,9.841000000000001,1.158
7.45,5,9.431000000000001,1.113
7.45,6,9.02,1.025
7.45,7,8.83,0.975
7.45,8,8.59,0.91
7.45,9,8.166,0.8190000000000001
7.45,10,7.765,0.738
7.45,11,6.952999999999999,0.606
7.45,12,6.165,0.512
7.45,13,5.47,0.43200000000000005
7.45,14,4.9,0.38
7.45,15,4.399,0.341
7.45,16,3.872,0.299
7.45,17,3.6910000000000003,0.284
7.45,18,3.465,0.265
7.45,19,3.0989999999999998,0.231
