logt,num,r,Hindex
8.3,11,6.164,0.18056
8.3,12,6.155,0.180805
8.3,13,5.452000000000001,0.165405
8.3,14,4.856,0.149635
8.3,15,4.331,0.13468
8.3,16,3.847,0.118745
8.3,17,3.437,0.102075
8.3,18,3.069,0.08340499999999999
8.3,19,2.759,0.060204999999999995
8.3,20,2.472,0.031475
8.3,21,2.222,0.0055
8.3,22,2.006,-0.01017
8.3,23,2.005,-0.011170000000000001
8.3,24,1.8130000000000002,-0.0168
8.3,25,1.724,-0.01886
8.3,26,1.6369999999999998,-0.0179
8.3,27,1.3159999999999998,-0.01053
8.3,28,1.273,-0.009040000000000001
8.3,29,0.8859999999999999,0.00886
8.3,30,0.81,0.012595
8.3,31,0.483,0.026045
8.3,32,0.212,0.035269999999999996
8.3,33,0.195,0.036515
8.3,34,0.191,0.035515
8.3,35,-0.039,0.04225
8.3,36,-0.247,0.045495
8.3,37,-0.44,0.04774
8.3,38,-0.591,0.049495
8.3,39,-0.642,0.050495
8.3,40,-0.8190000000000001,0.050005
8.3,41,-0.988,0.05027
8.3,42,-1.151,0.04929
8.3,43,-1.228,0.0498
8.3,44,-1.301,0.049555
8.35,0,12.276,0.295185
8.35,1,11.315,0.267185
8.35,2,10.710999999999999,0.25544
8.35,3,10.244000000000002,0.25459
8.35,4,9.838,0.25529
8.35,5,9.427,0.25606999999999996
8.35,6,9.017999999999999,0.249875
8.35,7,8.586,0.24105
8.35,8,8.163,0.22959000000000002
8.35,9,7.763,0.2167
8.35,10,7.086,0.19965
8.35,11,6.955,0.196305
8.35,12,6.317,0.18364
8.35,13,6.153,0.18005
8.35,14,5.45,0.164405
8.35,15,4.854,0.14987999999999999
8.35,16,4.328,0.134925
8.35,17,3.844,0.119745
8.35,18,3.4330000000000003,0.102075
8.35,19,3.065,0.084405
8.35,20,2.7539999999999996,0.06096
8.35,21,2.4659999999999997,0.031475
8.35,22,2.215,0.006255
8.35,23,2.1390000000000002,0.000195
8.35,24,1.996,-0.010415
8.35,25,1.801,-0.016045
8.35,26,1.7109999999999999,-0.017595
8.35,27,1.621,-0.01739
8.35,28,1.3880000000000001,-0.01349
8.35,29,1.2919999999999998,-0.010020000000000001
8.35,30,0.955,0.00339
8.35,31,0.847,0.00837
8.35,32,0.6,0.018575
8.35,33,0.32899999999999996,0.028045
8.35,34,0.11,0.03478
8.35,35,0.075,0.03578
8.35,36,-0.132,0.03927
8.35,37,-0.32299999999999995,0.04227
8.35,38,-0.504,0.043025
8.35,39,-0.675,0.044535000000000005
8.35,40,-0.8190000000000001,0.0438
8.35,41,-0.855,0.0438
8.35,42,-1.013,0.042575
8.35,43,-1.088,0.042085000000000004
8.4,0,12.276,0.295185
8.4,1,11.315,0.26694
8.4,2,10.71,0.254685
8.4,3,10.243,0.25359
8.4,4,9.837,0.255535
8.4,5,9.427,0.25706999999999997
8.4,6,9.017999999999999,0.249875
8.4,7,8.586,0.24105
8.4,8,8.163,0.230345
8.4,9,7.763,0.216455
8.4,10,7.257999999999999,0.20328
8.4,11,6.955,0.196305
8.4,12,6.478,0.186495
8.4,13,6.152,0.18005
8.4,14,5.449,0.165405
8.4,15,4.852,0.14987999999999999
8.4,16,4.325,0.134925
8.4,17,3.84,0.11899000000000001
8.4,18,3.4389999999999996,0.102075
8.4,19,3.428,0.10232000000000001
8.4,20,3.06,0.08340499999999999
8.4,21,2.748,0.06096
8.4,22,2.46,0.03223
8.4,23,2.282,0.013069999999999998
8.4,24,2.206,0.00601
8.4,25,1.985,-0.00966
8.4,26,1.787,-0.015535
8.4,27,1.695,-0.01684
8.4,28,1.6030000000000002,-0.017634999999999998
8.4,29,1.508,-0.015675
8.4,30,1.264,-0.01051
8.4,31,1.071,-0.003815
8.4,32,0.8009999999999999,0.00788
8.4,33,0.7190000000000001,0.01137
8.4,34,0.447,0.02033
8.4,35,0.213,0.028310000000000002
8.4,36,0.006,0.032555
8.4,37,0.005,0.0318
8.4,38,-0.015,0.0328
8.4,39,-0.204,0.035555
8.4,40,-0.382,0.03731
8.4,41,-0.5489999999999999,0.03782
8.4,42,-0.711,0.037085
8.4,43,-0.87,0.03486
8.4,44,-0.946,0.03437
8.4,45,-1.0170000000000001,0.034635
8.4,46,-1.0590000000000002,0.03488
8.4,47,-1.081,0.03637
8.4,48,-1.085,0.04035
8.4,49,-1.068,0.0468
8.4,50,-1.057,0.052270000000000004
8.4,51,-1.054,0.057495000000000004
8.45,0,12.276,0.295185
8.45,1,11.315,0.26794
8.45,2,10.71,0.254685
8.45,3,10.243,0.25359
8.45,4,9.837,0.25529
8.45,5,9.426,0.25706999999999997
8.45,6,9.017999999999999,0.250875
8.45,7,8.585,0.24105
8.45,8,8.163,0.230345
8.45,9,7.763,0.217455
8.45,10,7.428999999999999,0.207155
8.45,11,6.955,0.19605999999999998
8.45,12,6.638999999999999,0.189595
8.45,13,6.151,0.18105
8.45,14,5.447,0.165405
8.45,15,4.85,0.150635
8.45,16,4.322,0.134925
8.45,17,3.8360000000000003,0.11899000000000001
8.45,18,3.4960000000000004,0.10560499999999999
8.45,19,3.423,0.102075
8.45,20,3.054,0.08365
8.45,21,2.741,0.06096
8.45,22,2.4530000000000003,0.032475
8.45,23,2.452,0.032475
8.45,24,2.435,0.03021
8.45,25,2.1959999999999997,0.006765
8.45,26,1.973,-0.00815
8.45,27,1.7719999999999998,-0.015025
8.45,28,1.6780000000000002,-0.015330000000000002
8.45,29,1.635,-0.01635
8.45,30,1.5819999999999999,-0.017125
8.45,31,1.234,-0.01
8.45,32,1.188,-0.009265
8.45,33,0.8590000000000001,0.0024100000000000002
8.45,34,0.747,0.006145
8.45,35,0.5660000000000001,0.01237
8.45,36,0.332,0.019594999999999998
8.45,37,0.125,0.024085
8.45,38,-0.064,0.027085
8.45,39,-0.13,0.027839999999999997
8.45,40,-0.259,0.029595
8.45,41,-0.42200000000000004,0.029105000000000002
8.45,42,-0.579,0.029125
8.45,43,-0.733,0.027655000000000002
8.45,44,-0.807,0.02692
8.45,45,-0.8759999999999999,0.02743
8.45,46,-0.917,0.02743
8.45,47,-0.94,0.02992
8.45,48,-0.9470000000000001,0.032389999999999995
8.45,49,-0.9359999999999999,0.03984
8.45,50,-0.929,0.0458
8.45,51,-0.93,0.05127
8.5,0,12.276,0.29594000000000004
8.5,1,11.315,0.26794
8.5,2,10.71,0.25444
8.5,3,10.242,0.25359
8.5,4,9.837,0.25629
8.5,5,9.426,0.256825
8.5,6,9.017000000000001,0.249875
8.5,7,8.585,0.24180500000000002
8.5,8,8.162,0.22959000000000002
8.5,9,7.763,0.21721
8.5,10,7.601,0.21254
8.5,11,6.955,0.19605999999999998
8.5,12,6.8,0.19245
8.5,13,6.149,0.18005
8.5,14,5.445,0.165405
8.5,15,4.8469999999999995,0.14987999999999999
8.5,16,4.3180000000000005,0.134925
8.5,17,3.832,0.118745
8.5,18,3.552,0.107625
8.5,19,3.417,0.10232000000000001
8.5,20,3.048,0.08365
8.5,21,2.733,0.06096
8.5,22,2.613,0.049615
8.5,23,2.443,0.03323
8.5,24,2.185,0.007520000000000001
8.5,25,1.96,-0.006640000000000001
8.5,26,1.785,-0.01325
8.5,27,1.755,-0.013515000000000001
8.5,28,1.6569999999999998,-0.015065
8.5,29,1.5590000000000002,-0.01586
8.5,30,1.311,-0.01245
8.5,31,1.198,-0.009734999999999999
8.5,32,0.977,-0.003285
8.5,33,0.7070000000000001,0.0051649999999999995
8.5,34,0.684,0.00541
8.5,35,0.452,0.01239
8.5,36,0.245,0.016125
8.5,37,0.057,0.019125
8.5,38,-0.11699999999999999,0.020635
8.5,39,-0.27699999999999997,0.0209
8.5,40,-0.304,0.0219
8.5,41,-0.446,0.020919999999999998
8.5,42,-0.596,0.01945
8.5,43,-0.6659999999999999,0.019469999999999998
8.5,44,-0.732,0.019735
8.5,45,-0.772,0.020735
8.5,46,-0.7979999999999999,0.02147
8.5,47,-0.8079999999999999,0.02494
8.5,48,-0.8029999999999999,0.032635000000000004
8.5,49,-0.799,0.03884
8.5,50,-0.804,0.0458
8.55,0,12.276,0.29594000000000004
8.55,1,11.314,0.267185
8.55,2,10.709000000000001,0.254685
8.55,3,10.242,0.25359
8.55,4,9.836,0.25529
8.55,5,9.425,0.256825
8.55,6,9.017000000000001,0.249875
8.55,7,8.584,0.24105
8.55,8,8.162,0.230345
8.55,9,7.7620000000000005,0.217455
8.55,10,6.956,0.19657
8.55,11,6.147,0.180295
8.55,12,5.442,0.16465
8.55,13,4.843999999999999,0.14987999999999999
8.55,14,4.314,0.134925
8.55,15,3.898,0.12152
8.55,16,3.827,0.118745
8.55,17,3.609,0.11015499999999999
8.55,18,3.41,0.10132000000000001
8.55,19,3.042,0.08340499999999999
8.55,20,2.8360000000000003,0.06953
8.55,21,2.7239999999999998,0.06096
8.55,22,2.432,0.032985
8.55,23,2.173,0.008275
8.55,24,1.945,-0.00513
8.55,25,1.922,-0.0073950000000000005
8.55,26,1.733,-0.01325
8.55,27,1.632,-0.014555000000000002
8.55,28,1.5330000000000001,-0.01384
8.55,29,1.431,-0.014634999999999999
8.55,30,1.157,-0.00896
8.55,31,1.0979999999999999,-0.00898
8.55,32,0.825,-0.001285
8.55,33,0.605,0.00394
8.55,34,0.574,0.005185
8.55,35,0.368,0.009675
8.55,36,0.18,0.011675
8.55,37,0.006999999999999999,0.013430000000000001
8.55,38,-0.152,0.01445
8.55,39,-0.3,0.014980000000000002
8.55,40,-0.444,0.01402
8.55,41,-0.515,0.013285
8.55,42,-0.545,0.01404
8.55,43,-0.585,0.01355
8.55,44,-0.625,0.01455
8.55,45,-0.6509999999999999,0.016040000000000002
8.55,46,-0.664,0.018000000000000002
8.6,0,12.276,0.29594000000000004
8.6,1,11.314,0.267185
8.6,2,10.709000000000001,0.254685
8.6,3,10.241,0.25359
8.6,4,9.835,0.255535
8.6,5,9.424,0.256825
8.6,6,9.017000000000001,0.250875
8.6,7,8.584,0.24105
8.6,8,8.161,0.22959000000000002
8.6,9,7.761,0.217455
8.6,10,6.955,0.19657
8.6,11,6.145,0.180295
8.6,12,5.439,0.164895
8.6,13,4.84,0.150125
8.6,14,4.309,0.13417
8.6,15,3.968,0.123295
8.6,16,3.821,0.11899000000000001
8.6,17,3.665,0.11292999999999999
8.6,18,3.403,0.10232000000000001
8.6,19,3.1319999999999997,0.0892
8.6,20,3.034,0.08365
8.6,21,2.714,0.06096
8.6,22,2.42,0.03374
8.6,23,2.16,0.009785
8.6,24,2.051,0.00346
8.6,25,1.926,-0.003865
8.6,26,1.7080000000000002,-0.011984999999999999
8.6,27,1.605,-0.013535
8.6,28,1.565,-0.0128
8.6,29,1.5019999999999998,-0.013575
8.6,30,1.2229999999999999,-0.01192
8.6,31,1.1059999999999999,-0.009695
8.6,32,0.948,-0.005225
8.6,33,0.7140000000000001,-0.00151
8.6,34,0.509,0.002225
8.6,35,0.509,0.002225
8.6,36,0.491,0.002225
8.6,37,0.305,0.006225
8.6,38,0.134,0.007490000000000001
8.6,39,-0.022000000000000002,0.00851
8.6,40,-0.168,0.008795
8.6,41,-0.306,0.009590000000000001
8.6,42,-0.371,0.010365000000000001
8.6,43,-0.434,0.010385
8.6,44,-0.474,0.01114
8.6,45,-0.503,0.01212
8.6,46,-0.523,0.01257
8.6,47,-0.5329999999999999,0.018244999999999997
8.6,48,-0.539,0.023675
8.6,49,-0.551,0.03137
8.6,50,-0.529,0.02988
8.6,51,-0.496,0.02143
8.6,52,-0.586,0.016755000000000003
8.6,53,-0.7140000000000001,0.014855000000000002
8.6,54,-0.81,0.01875
8.6,55,-0.843,0.02436
8.6,56,-0.867,0.035255
8.6,57,-0.878,0.051945000000000005
8.6,58,-0.875,0.06635
8.6,59,-0.8590000000000001,0.082775
8.6,60,-0.81,0.109075
8.6,61,-0.718,0.13210999999999998
8.6,62,-0.622,0.14327
8.6,63,-0.499,0.15141
8.65,0,12.276,0.29594000000000004
8.65,1,11.314,0.26794
8.65,2,10.709000000000001,0.25544
8.65,3,10.241,0.25459
8.65,4,9.835,0.25529
8.65,5,9.423,0.256825
8.65,6,9.042,0.25040500000000004
8.65,7,9.016,0.25012
8.65,8,8.583,0.24105
8.65,9,8.161,0.230345
8.65,10,7.761,0.21721
8.65,11,6.952999999999999,0.19681500000000002
8.65,12,6.143,0.180295
8.65,13,5.436,0.164895
8.65,14,4.837,0.14987999999999999
8.65,15,4.335,0.135435
8.65,16,4.303,0.134415
8.65,17,4.038,0.12607000000000002
8.65,18,3.815,0.11899000000000001
8.65,19,3.722,0.115705
8.65,20,3.3939999999999997,0.101565
8.65,21,3.364,0.10105499999999999
8.65,22,3.025,0.08365
8.65,23,2.7030000000000003,0.061715
8.65,24,2.407,0.035495
8.65,25,2.2,0.016335
8.65,26,2.145,0.01205
8.65,27,1.905,-0.0016
8.65,28,1.71,-0.01121
8.65,29,1.68,-0.01072
8.65,30,1.5730000000000002,-0.01176
8.65,31,1.4669999999999999,-0.011045000000000001
8.65,32,1.35,-0.01184
8.65,33,1.077,-0.00941
8.65,34,1.047,-0.009165000000000001
8.65,35,0.84,-0.005695
8.65,36,0.635,-0.00196
8.65,37,0.451,0.0010400000000000001
8.65,38,0.391,0.000795
8.65,39,0.265,0.002305
8.65,40,0.111,0.0038350000000000003
8.65,41,-0.027000000000000003,0.00663
8.65,42,-0.159,0.006934999999999999
8.65,43,-0.222,0.008465
8.65,44,-0.281,0.01024
8.65,45,-0.32,0.01124
8.65,46,-0.35200000000000004,0.010465
8.65,47,-0.374,0.009915
8.65,48,-0.397,0.011304999999999999
8.65,49,-0.406,0.016735
8.65,50,-0.425,0.024165
8.65,51,-0.402,0.021675
8.65,52,-0.36,0.015735
8.65,53,-0.43799999999999994,0.01257
8.65,54,-0.5539999999999999,0.012425
8.65,55,-0.636,0.02134
8.65,56,-0.6659999999999999,0.030215
8.65,57,-0.688,0.04362
8.65,58,-0.688,0.06433
8.65,59,-0.6779999999999999,0.078735
8.65,60,-0.6579999999999999,0.09365
8.65,61,-0.6,0.116665
8.65,62,-0.5,0.13566
8.65,63,-0.401,0.144555
8.65,64,-0.275,0.15242999999999998
8.65,65,-0.134,0.15904000000000001
8.7,0,12.275,0.295185
8.7,1,11.314,0.26794
8.7,2,10.708,0.254685
8.7,3,10.24,0.25359
8.7,4,9.834,0.25529
8.7,5,9.422,0.25658000000000003
8.7,6,9.084,0.25095500000000004
8.7,7,9.016,0.249875
8.7,8,8.583,0.24105
8.7,9,8.16,0.22959000000000002
8.7,10,7.76,0.217455
8.7,11,6.952000000000001,0.19681500000000002
8.7,12,6.141,0.180295
8.7,13,5.433,0.164895
8.7,14,4.832,0.149125
8.7,15,4.43,0.13772
8.7,16,4.298,0.13417
8.7,17,4.1080000000000005,0.12784500000000001
8.7,18,3.8080000000000003,0.11899000000000001
8.7,19,3.779,0.11748
8.7,20,3.435,0.103585
8.7,21,3.386,0.10232000000000001
8.7,22,3.015,0.08365
8.7,23,2.69,0.061715
8.7,24,2.392,0.03625
8.7,25,2.35,0.03172
8.7,26,2.126,0.014315000000000001
8.7,27,1.881,0.00042
8.7,28,1.854,-0.0008449999999999999
8.7,29,1.6480000000000001,-0.008190000000000001
8.7,30,1.536,-0.009984999999999999
8.7,31,1.484,-0.010005
8.7,32,1.425,-0.01027
8.7,33,1.206,-0.00933
8.7,34,0.981,-0.007370000000000001
8.7,35,0.971,-0.007370000000000001
8.7,36,0.764,-0.00539
8.7,37,0.5820000000000001,-0.0023899999999999998
8.7,38,0.418,0.00038500000000000003
8.7,39,0.26899999999999996,0.003425
8.7,40,0.253,0.002425
8.7,41,0.11800000000000001,0.004975
8.7,42,-0.003,0.0113
8.7,43,-0.06,0.01434
8.7,44,-0.11699999999999999,0.017115000000000002
8.7,45,-0.155,0.01787
8.7,46,-0.188,0.017095
8.7,47,-0.218,0.012525
8.7,48,-0.249,0.00914
8.7,49,-0.271,0.010795
8.7,50,-0.297,0.016715
8.7,51,-0.272,0.01598
8.7,52,-0.221,0.01055
8.7,53,-0.282,0.009895000000000001
8.7,54,-0.386,0.014769999999999998
8.7,55,-0.45899999999999996,0.025685000000000003
8.7,56,-0.48700000000000004,0.037825
8.7,57,-0.499,0.05525
8.7,58,-0.495,0.07496
8.7,59,-0.48100000000000004,0.08961000000000001
8.7,60,-0.45399999999999996,0.10477
8.7,61,-0.389,0.122745
8.7,62,-0.282,0.138455
8.7,63,-0.179,0.14784
8.7,64,-0.051,0.15445
8.75,0,12.275,0.295185
8.75,1,11.312999999999999,0.267185
8.75,2,10.707,0.254685
8.75,3,10.238999999999999,0.25359
8.75,4,9.833,0.25529
8.75,5,9.42,0.256825
8.75,6,9.127,0.25226
8.75,7,9.015,0.25012
8.75,8,8.582,0.24105
8.75,9,8.16,0.230345
8.75,10,7.7589999999999995,0.217455
8.75,11,6.95,0.19681500000000002
8.75,12,6.138,0.18054
8.75,13,5.428999999999999,0.164895
8.75,14,4.827,0.14937
8.75,15,4.525,0.14076
8.75,16,4.291,0.134415
8.75,17,4.178,0.130375
8.75,18,3.806,0.118745
8.75,19,3.8,0.11799000000000001
8.75,20,3.489,0.10611500000000001
8.75,21,3.3760000000000003,0.101565
8.75,22,3.0039999999999996,0.08365
8.75,23,2.676,0.062470000000000005
8.75,24,2.509,0.04835
8.75,25,2.375,0.037515
8.75,26,2.105,0.017335
8.75,27,1.9880000000000002,0.009009999999999999
8.75,28,1.8519999999999999,0.003195
8.75,29,1.633,-0.00415
8.75,30,1.6119999999999999,-0.00466
8.75,31,1.493,-0.007455
8.75,32,1.375,-0.00823
8.75,33,1.337,-0.008495
8.75,34,1.1079999999999999,-0.006534999999999999
8.75,35,0.909,-0.0038
8.75,36,0.902,-0.0038
8.75,37,0.722,-0.002045
8.75,38,0.5589999999999999,-2.5e-05
8.75,39,0.414,0.00477
8.75,40,0.285,0.011340000000000001
8.75,41,0.165,0.01842
8.75,42,0.111,0.023215
8.75,43,0.10800000000000001,0.023969999999999998
8.75,44,0.106,0.023969999999999998
8.75,45,0.053,0.027255
8.75,46,0.015,0.028255000000000002
8.75,47,-0.02,0.025480000000000003
8.75,48,-0.055,0.0184
8.75,49,-0.09699999999999999,0.00924
8.75,50,-0.126,0.00863
8.75,51,-0.165,0.01053
8.75,52,-0.139,0.01004
8.75,53,-0.07400000000000001,0.007875
8.75,54,-0.124,0.00873
8.75,55,-0.215,0.019115
8.75,56,-0.27699999999999997,0.034295
8.75,57,-0.302,0.047945
8.75,58,-0.31,0.06688
8.75,59,-0.299,0.08659
8.75,60,-0.28,0.100485
8.75,61,-0.251,0.11413499999999999
8.75,62,-0.177,0.12958
8.75,63,-0.064,0.14125
8.8,0,12.275,0.295185
8.8,1,11.312999999999999,0.26794
8.8,2,10.707,0.254685
8.8,3,10.238,0.25359
8.8,4,9.832,0.25529
8.8,5,9.419,0.25658000000000003
8.8,6,9.169,0.25305500000000003
8.8,7,9.015,0.249875
8.8,8,8.582,0.24205
8.8,9,8.158999999999999,0.230345
8.8,10,7.757999999999999,0.217455
8.8,11,6.9479999999999995,0.19605999999999998
8.8,12,6.135,0.18054
8.8,13,5.425,0.164895
8.8,14,4.848,0.150635
8.8,15,4.822,0.14937
8.8,16,4.619,0.14329
8.8,17,4.283,0.133415
8.8,18,4.249,0.132905
8.8,19,3.873,0.12152
8.8,20,3.792,0.11899000000000001
8.8,21,3.542,0.108135
8.8,22,3.366,0.10232000000000001
8.8,23,2.991,0.08365
8.8,24,2.7089999999999996,0.066245
8.8,25,2.66,0.06347
8.8,26,2.355,0.039025
8.8,27,2.1390000000000002,0.02364
8.8,28,2.081,0.02011
8.8,29,1.819,0.006725
8.8,30,1.778,0.0054600000000000004
8.8,31,1.57,0.001135
8.8,32,1.479,-0.00064
8.8,33,1.446,-0.001905
8.8,34,1.321,-0.00217
8.8,35,1.244,-0.002435
8.8,36,1.044,-0.00221
8.8,37,0.871,0.002055
8.8,38,0.81,0.0033200000000000005
8.8,39,0.71,0.00634
8.8,40,0.5670000000000001,0.011134999999999999
8.8,41,0.442,0.019459999999999998
8.8,42,0.332,0.030560000000000004
8.8,43,0.27899999999999997,0.035355000000000004
8.8,44,0.226,0.039639999999999995
8.8,45,0.185,0.039395
8.8,46,0.152,0.036864999999999995
8.8,47,0.115,0.030539999999999998
8.8,48,0.064,0.016115
8.8,49,0.02,0.006220000000000001
8.8,50,-0.027999999999999997,0.007855
8.8,51,0.001,0.0071200000000000005
8.8,52,0.059000000000000004,0.005445
8.8,53,0.042,0.013075
8.8,54,-0.040999999999999995,0.02497
8.8,55,-0.102,0.043660000000000004
8.8,56,-0.11699999999999999,0.060065
8.8,57,-0.12,0.07649
8.8,58,-0.106,0.095935
8.8,59,-0.052000000000000005,0.11970499999999999
8.8,60,0.023,0.133375
8.8,61,0.138,0.143025
8.8,62,0.307,0.15342999999999998
8.8,63,0.5,0.16005999999999998
8.85,0,12.275,0.296185
8.85,1,11.312000000000001,0.267185
8.85,2,10.706,0.254685
8.85,3,10.237,0.25359
8.85,4,9.831,0.25529
8.85,5,9.417,0.25658000000000003
8.85,6,9.212,0.25436
8.85,7,9.014,0.25012
8.85,8,8.581,0.24105
8.85,9,8.158,0.22959000000000002
8.85,10,7.757000000000001,0.217455
8.85,11,6.946000000000001,0.19605999999999998
8.85,12,6.131,0.179785
8.85,13,5.42,0.16414
8.85,14,4.955,0.15342999999999998
8.85,15,4.816,0.14937
8.85,16,4.7139999999999995,0.14633
8.85,17,4.275,0.13366
8.85,18,3.9389999999999996,0.12254000000000001
8.85,19,3.782,0.11823499999999999
8.85,20,3.596,0.11191
8.85,21,3.3960000000000004,0.103585
8.85,22,3.3539999999999996,0.10232000000000001
8.85,23,2.99,0.084405
8.85,24,2.977,0.08365
8.85,25,2.929,0.080875
8.85,26,2.641,0.06398
8.85,27,2.334,0.042045
8.85,28,2.289,0.038515
8.85,29,2.053,0.024640000000000002
8.85,30,1.921,0.017825
8.85,31,1.781,0.01152
8.85,32,1.6340000000000001,0.00797
8.85,33,1.5190000000000001,0.00644
8.85,34,1.39,0.005665
8.85,35,1.39,0.005665
8.85,36,1.2570000000000001,0.006155
8.85,37,1.187,0.006155
8.85,38,1.014,0.008665
8.85,39,0.861,0.013194999999999998
8.85,40,0.73,0.021765
8.85,41,0.7120000000000001,0.023275
8.85,42,0.608,0.0316
8.85,43,0.5,0.041944999999999996
8.85,44,0.45299999999999996,0.048494999999999996
8.85,45,0.40399999999999997,0.05329
8.85,46,0.364,0.05429
8.85,47,0.32899999999999996,0.051515
8.85,48,0.284,0.041925
8.85,49,0.226,0.024990000000000002
8.85,50,0.17600000000000002,0.012584999999999999
8.85,51,0.113,0.005935
8.85,52,0.14300000000000002,0.004954999999999999
8.85,53,0.212,0.0103
8.85,54,0.198,0.02044
8.85,55,0.12300000000000001,0.0366
8.85,56,0.076,0.0568
8.85,57,0.063,0.07245
8.85,58,0.067,0.08912
8.85,59,0.08800000000000001,0.10579000000000001
8.85,60,0.14800000000000002,0.12376500000000001
8.85,61,0.22899999999999998,0.136415
8.85,62,0.34600000000000003,0.145555
8.85,63,0.511,0.153695
8.85,64,0.69,0.159815
8.85,65,0.812,0.16671
8.85,66,0.6940000000000001,0.17182999999999998
8.85,67,0.547,0.17289000000000002
8.85,68,0.42100000000000004,0.17468499999999998
8.85,69,0.29,0.175215
8.85,70,0.155,0.17701
8.9,0,12.274000000000001,0.295185
8.9,1,11.312000000000001,0.26794
8.9,2,10.705,0.254685
8.9,3,10.236,0.25359
8.9,4,9.83,0.25529
8.9,5,9.416,0.257335
8.9,6,9.254,0.25390999999999997
8.9,7,9.013,0.25012
8.9,8,8.58,0.24105
8.9,9,8.157,0.22959000000000002
8.9,10,7.756,0.217455
8.9,11,6.944,0.19605999999999998
8.9,12,6.127000000000001,0.179785
8.9,13,5.415,0.16414
8.9,14,5.062,0.15598
8.9,15,4.809,0.148615
8.9,16,4.809,0.148615
8.9,17,4.266,0.13366
8.9,18,4.006,0.125315
8.9,19,3.799,0.11899000000000001
8.9,20,3.7710000000000004,0.11848
8.9,21,3.6489999999999996,0.113685
8.9,22,3.445,0.10560499999999999
8.9,23,3.34,0.101565
8.9,24,3.22,0.096015
8.9,25,3.0989999999999998,0.09071
8.9,26,2.96,0.084405
8.9,27,2.62,0.064735
8.9,28,2.447,0.052635
8.9,29,2.309,0.044065
8.9,30,2.073,0.0317
8.9,31,2.021,0.02968
8.9,32,1.785,0.02009
8.9,33,1.7409999999999999,0.02058
8.9,34,1.545,0.015030000000000002
8.9,35,1.463,0.015519999999999999
8.9,36,1.335,0.015009999999999999
8.9,37,1.3259999999999998,0.015765
8.9,38,1.187,0.019030000000000002
8.9,39,1.163,0.019030000000000002
8.9,40,1.016,0.025825
8.9,41,0.8859999999999999,0.03464
8.9,42,0.774,0.04423
8.9,43,0.6779999999999999,0.057085000000000004
8.9,44,0.634,0.0639
8.9,45,0.628,0.06465499999999999
8.9,46,0.584,0.068185
8.9,47,0.545,0.06894
8.9,48,0.509,0.06541
8.9,49,0.46399999999999997,0.05682
8.9,50,0.39299999999999996,0.03662
8.9,51,0.33399999999999996,0.020705
8.9,52,0.263,0.009545
8.9,53,0.29600000000000004,0.010565
8.9,54,0.369,0.016665
8.9,55,0.36200000000000004,0.03207
8.9,56,0.293,0.048985
8.9,57,0.254,0.06942999999999999
8.9,58,0.247,0.08507999999999999
8.9,59,0.256,0.10024
8.9,60,0.281,0.11364500000000001
8.9,61,0.349,0.128825
8.9,62,0.434,0.138455
8.9,63,0.5529999999999999,0.14633
8.9,64,0.715,0.154205
8.95,0,12.274000000000001,0.295185
8.95,1,11.311,0.267185
8.95,2,10.704,0.254685
8.95,3,10.234,0.252835
8.95,4,9.829,0.25604499999999997
8.95,5,9.414,0.257335
8.95,6,9.296,0.25445999999999996
8.95,7,9.013,0.249875
8.95,8,8.579,0.24105
8.95,9,8.156,0.22959000000000002
8.95,10,7.754,0.2167
8.95,11,6.942,0.19705999999999999
8.95,12,6.122999999999999,0.18003
8.95,13,5.4079999999999995,0.16363
8.95,14,5.169,0.158775
8.95,15,4.802,0.148615
8.95,16,4.354,0.135945
8.95,17,4.256,0.13266
8.95,18,4.073,0.12809
8.95,19,3.863,0.12076500000000001
8.95,20,3.759,0.11748
8.95,21,3.7030000000000003,0.11646
8.95,22,3.495,0.10837999999999999
8.95,23,3.359,0.10282999999999999
8.95,24,3.326,0.101565
8.95,25,3.324,0.10081
8.95,26,2.9410000000000003,0.08516
8.95,27,2.641,0.06902
8.95,28,2.597,0.067
8.95,29,2.282,0.048595
8.95,30,2.226,0.04582
8.95,31,1.983,0.03623
8.95,32,1.935,0.033964999999999995
8.95,33,1.703,0.029660000000000002
8.95,34,1.693,0.029660000000000002
8.95,35,1.5,0.02864
8.95,36,1.403,0.029639999999999996
8.95,37,1.32,0.03215
8.95,38,1.258,0.03417
8.95,39,1.1740000000000002,0.0387
8.95,40,1.114,0.042985
8.95,41,1.047,0.04727
8.95,42,0.94,0.05886
8.95,43,0.848,0.07147
8.95,44,0.8059999999999999,0.07602
8.95,45,0.7609999999999999,0.080305
8.95,46,0.723,0.081815
8.95,47,0.688,0.07904
8.95,48,0.639,0.06996000000000001
8.95,49,0.561,0.050005
8.95,50,0.494,0.032335
8.95,51,0.41200000000000003,0.01591
8.95,52,0.446,0.01693
8.95,53,0.527,0.02805
8.95,54,0.516,0.044965
8.95,55,0.457,0.0649
8.95,56,0.43200000000000005,0.08155
8.95,57,0.429,0.09822
8.95,58,0.462,0.11768499999999998
8.95,59,0.526,0.13009
8.95,60,0.636,0.140495
8.95,61,0.754,0.148105
8.95,62,0.909,0.15447
9.0,0,12.274000000000001,0.295185
9.0,1,11.311,0.26794
9.0,2,10.703,0.254685
9.0,3,10.232999999999999,0.25359
