logt,num,J,J-H
7.85,87,-5.789,0.815
7.85,88,-5.94,0.8370000000000001
7.85,89,-6.1,0.853
7.85,90,-6.252999999999999,0.867
7.85,91,-6.35,0.8759999999999999
7.9,0,9.187000000000001,0.6990000000000001
7.9,1,8.6,0.725
7.9,2,8.192,0.7559999999999999
7.9,3,7.867999999999999,0.787
7.9,4,7.582000000000001,0.82
7.9,5,7.256,0.825
7.9,6,6.961,0.779
7.9,7,6.678,0.726
7.9,8,6.096,0.7140000000000001
7.9,9,5.515,0.672
7.9,10,4.942,0.565
7.9,11,4.462,0.445
7.9,12,4.2780000000000005,0.40700000000000003
7.9,13,4.031000000000001,0.359
7.9,14,3.8489999999999998,0.33399999999999996
7.9,15,3.6289999999999996,0.308
7.9,16,3.512,0.294
7.9,17,3.233,0.258
7.9,18,2.911,0.214
7.9,19,2.6310000000000002,0.185
7.9,20,2.416,0.145
7.9,21,2.242,0.105
7.9,22,2.0980000000000003,0.06
7.9,23,1.975,0.036000000000000004
7.9,24,1.85,0.019
7.9,25,1.795,0.012
7.9,26,1.736,0.008
7.9,27,1.5130000000000001,-0.01
7.9,28,1.214,-0.03
7.9,29,1.165,-0.03
7.9,30,0.755,-0.035
7.9,31,0.5529999999999999,-0.042
7.9,32,0.33299999999999996,-0.046
7.9,33,0.15,-0.051
7.9,34,-0.064,-0.055999999999999994
7.9,35,-0.16899999999999998,-0.057999999999999996
7.9,36,-0.428,-0.06
7.9,37,-0.489,-0.059000000000000004
7.9,38,-0.682,-0.06
7.9,39,-0.903,-0.06
7.9,40,-1.0,-0.06
7.9,41,-1.123,-0.06
7.9,42,-1.3319999999999999,-0.06
7.9,43,-1.5390000000000001,-0.059000000000000004
7.9,44,-1.7469999999999999,-0.055999999999999994
7.9,45,-1.952,-0.051
7.9,46,-2.051,-0.049
7.9,47,-2.142,-0.048
7.9,48,-2.194,-0.047
7.9,49,-2.209,-0.048
7.9,50,-2.194,-0.051
7.9,51,-2.127,-0.055999999999999994
7.9,52,-2.074,-0.06
7.9,53,-2.025,-0.06
7.9,54,-2.02,-0.06
7.9,55,-2.023,-0.06
7.9,56,-2.1390000000000002,-0.055
7.9,57,-2.296,-0.05
7.9,58,-2.481,-0.044000000000000004
7.9,59,-2.6660000000000004,-0.04
7.9,60,-2.8480000000000003,-0.031
7.9,61,-3.05,-0.027999999999999997
7.9,62,-3.153,-0.023
7.9,63,-3.261,-0.01
7.9,64,-3.385,-0.009000000000000001
7.9,65,-3.517,0.006999999999999999
7.9,66,-3.657,0.013000000000000001
7.9,67,-3.81,0.027000000000000003
7.9,68,-3.8930000000000002,0.047
7.9,69,-3.984,0.066
7.9,70,-4.072,0.09
7.9,71,-4.167,0.131
7.9,72,-4.27,0.172
7.9,73,-4.368,0.22
7.9,74,-4.473,0.28600000000000003
7.9,75,-4.545,0.359
7.9,76,-4.5889999999999995,0.44
7.9,77,-4.562,0.499
7.9,78,-4.506,0.545
7.9,79,-4.487,0.584
7.9,80,-4.718999999999999,0.653
7.9,81,-5.024,0.7090000000000001
7.9,82,-5.193,0.7340000000000001
7.9,83,-5.332000000000001,0.758
7.9,84,-5.474,0.7809999999999999
7.9,85,-5.6160000000000005,0.8059999999999999
7.9,86,-5.7589999999999995,0.8270000000000001
7.9,87,-5.902,0.846
7.9,88,-6.02,0.856
7.9,89,-6.093999999999999,0.863
7.9,90,-6.131,0.866
7.95,0,9.187000000000001,0.6990000000000001
7.95,1,8.6,0.725
7.95,2,8.192,0.7559999999999999
7.95,3,7.867999999999999,0.787
7.95,4,7.582000000000001,0.82
7.95,5,7.256,0.825
7.95,6,6.961,0.779
7.95,7,6.678,0.726
7.95,8,6.096,0.7140000000000001
7.95,9,5.515,0.6729999999999999
7.95,10,4.942,0.565
7.95,11,4.461,0.445
7.95,12,4.357,0.424
7.95,13,4.027,0.359
7.95,14,3.9219999999999997,0.344
7.95,15,3.6239999999999997,0.308
7.95,16,3.572,0.302
7.95,17,3.2319999999999998,0.258
7.95,18,2.91,0.214
7.95,19,2.63,0.18600000000000003
7.95,20,2.4130000000000003,0.14400000000000002
7.95,21,2.239,0.105
7.95,22,2.094,0.06
7.95,23,1.97,0.036000000000000004
7.95,24,1.845,0.019
7.95,25,1.7890000000000001,0.012
7.95,26,1.729,0.008
7.95,27,1.504,-0.009000000000000001
7.95,28,1.285,-0.024
7.95,29,1.199,-0.03
7.95,30,0.728,-0.036000000000000004
7.95,31,0.652,-0.036000000000000004
7.95,32,0.29100000000000004,-0.046
7.95,33,0.244,-0.047
7.95,34,-0.053,-0.054000000000000006
7.95,35,-0.131,-0.055999999999999994
7.95,36,-0.332,-0.059000000000000004
7.95,37,-0.564,-0.059000000000000004
7.95,38,-0.607,-0.059000000000000004
7.95,39,-0.8009999999999999,-0.059000000000000004
7.95,40,-1.011,-0.059000000000000004
7.95,41,-1.215,-0.057
7.95,42,-1.229,-0.057999999999999996
7.95,43,-1.426,-0.055
7.95,44,-1.631,-0.052000000000000005
7.95,45,-1.829,-0.046
7.95,46,-1.926,-0.045
7.95,47,-2.015,-0.044000000000000004
7.95,48,-2.065,-0.043
7.95,49,-2.081,-0.044000000000000004
7.95,50,-2.0669999999999997,-0.046
7.95,51,-2.002,-0.051
7.95,52,-1.952,-0.057
7.95,53,-1.9069999999999998,-0.06
7.95,54,-1.9,-0.06
7.95,55,-1.901,-0.057999999999999996
7.95,56,-2.016,-0.05
7.95,57,-2.17,-0.046
7.95,58,-2.344,-0.04
7.95,59,-2.519,-0.038
7.95,60,-2.687,-0.03
7.95,61,-2.8680000000000003,-0.028999999999999998
7.95,62,-2.967,-0.019
7.95,63,-3.075,-0.01
7.95,64,-3.197,-0.006999999999999999
7.95,65,-3.323,0.006
7.95,66,-3.4610000000000003,0.017
7.95,67,-3.611,0.028999999999999998
7.95,68,-3.69,0.05
7.95,69,-3.7760000000000002,0.068
7.95,70,-3.86,0.09300000000000001
7.95,71,-3.952,0.135
7.95,72,-4.048,0.175
7.95,73,-4.1419999999999995,0.222
7.95,74,-4.2410000000000005,0.287
7.95,75,-4.309,0.358
7.95,76,-4.343,0.434
7.95,77,-4.316,0.489
7.95,78,-4.261,0.534
7.95,79,-4.2410000000000005,0.5720000000000001
7.95,80,-4.449,0.632
7.95,81,-4.73,0.6859999999999999
7.95,82,-4.906000000000001,0.71
7.95,83,-5.059,0.7340000000000001
7.95,84,-5.206,0.758
7.95,85,-5.353,0.782
7.95,86,-5.502000000000001,0.805
7.95,87,-5.648,0.828
7.95,88,-5.777,0.8440000000000001
7.95,89,-5.881,0.855
7.95,90,-5.912000000000001,0.857
8.0,0,9.187000000000001,0.6990000000000001
8.0,1,8.6,0.725
8.0,2,8.192,0.7559999999999999
8.0,3,7.867999999999999,0.787
8.0,4,7.582000000000001,0.82
8.0,5,7.256,0.826
8.0,6,6.961,0.779
8.0,7,6.678,0.727
8.0,8,6.096,0.7140000000000001
8.0,9,5.515,0.6729999999999999
8.0,10,4.941,0.564
8.0,11,4.459,0.445
8.0,12,4.435,0.44
8.0,13,4.023,0.359
8.0,14,3.995,0.355
8.0,15,3.6180000000000003,0.307
8.0,16,3.2310000000000003,0.259
8.0,17,2.908,0.214
8.0,18,2.628,0.18600000000000003
8.0,19,2.411,0.145
8.0,20,2.2359999999999998,0.10400000000000001
8.0,21,2.09,0.06
8.0,22,1.965,0.036000000000000004
8.0,23,1.839,0.019
8.0,24,1.7819999999999998,0.012
8.0,25,1.722,0.008
8.0,26,1.493,-0.008
8.0,27,1.3769999999999998,-0.011000000000000001
8.0,28,1.181,-0.03
8.0,29,0.759,-0.036000000000000004
8.0,30,0.698,-0.036000000000000004
8.0,31,0.355,-0.043
8.0,32,0.242,-0.045
8.0,33,0.042,-0.05
8.0,34,-0.214,-0.055999999999999994
8.0,35,-0.231,-0.055
8.0,36,-0.466,-0.057999999999999996
8.0,37,-0.682,-0.057
8.0,38,-0.763,-0.057999999999999996
8.0,39,-0.9059999999999999,-0.055999999999999994
8.0,40,-1.109,-0.055
8.0,41,-1.308,-0.051
8.0,42,-1.508,-0.048
8.0,43,-1.5919999999999999,-0.045
8.0,44,-1.706,-0.042
8.0,45,-1.8,-0.04
8.0,46,-1.889,-0.04
8.0,47,-1.939,-0.04
8.0,48,-1.954,-0.04
8.0,49,-1.94,-0.042
8.0,50,-1.8769999999999998,-0.048
8.0,51,-1.827,-0.053
8.0,52,-1.786,-0.059000000000000004
8.0,53,-1.778,-0.057999999999999996
8.0,54,-1.776,-0.053
8.0,55,-1.892,-0.047
8.0,56,-2.043,-0.042
8.0,57,-2.2119999999999997,-0.04
8.0,58,-2.366,-0.033
8.0,59,-2.526,-0.028999999999999998
8.0,60,-2.6860000000000004,-0.028999999999999998
8.0,61,-2.78,-0.013000000000000001
8.0,62,-2.889,-0.01
8.0,63,-3.01,-0.006
8.0,64,-3.13,0.005
8.0,65,-3.266,0.019
8.0,66,-3.411,0.033
8.0,67,-3.486,0.053
8.0,68,-3.5669999999999997,0.07
8.0,69,-3.648,0.096
8.0,70,-3.737,0.138
8.0,71,-3.826,0.17800000000000002
8.0,72,-3.9160000000000004,0.22399999999999998
8.0,73,-4.0089999999999995,0.287
8.0,74,-4.074,0.35600000000000004
8.0,75,-4.098,0.426
8.0,76,-4.071000000000001,0.47700000000000004
8.0,77,-4.015,0.524
8.0,78,-3.995,0.56
8.0,79,-4.1739999999999995,0.614
8.0,80,-4.439,0.6609999999999999
8.0,81,-4.619,0.688
8.0,82,-4.785,0.7120000000000001
8.0,83,-4.937,0.736
8.0,84,-5.088,0.76
8.0,85,-5.242999999999999,0.7829999999999999
8.0,86,-5.396,0.804
8.0,87,-5.537000000000001,0.8270000000000001
8.0,88,-5.667999999999999,0.846
8.0,89,-5.692,0.8490000000000001
8.05,0,9.187000000000001,0.6990000000000001
8.05,1,8.6,0.725
8.05,2,8.191,0.755
8.05,3,7.867000000000001,0.7859999999999999
8.05,4,7.582000000000001,0.821
8.05,5,7.255,0.825
8.05,6,6.961,0.78
8.05,7,6.678,0.727
8.05,8,6.095,0.713
8.05,9,5.513999999999999,0.6729999999999999
8.05,10,4.941,0.564
8.05,11,4.458,0.444
8.05,12,4.021,0.359
8.05,13,3.617,0.307
8.05,14,3.2289999999999996,0.258
8.05,15,2.906,0.214
8.05,16,2.6260000000000003,0.18600000000000003
8.05,17,2.408,0.14400000000000002
8.05,18,2.233,0.105
8.05,19,2.086,0.06
8.05,20,1.959,0.036000000000000004
8.05,21,1.8330000000000002,0.02
8.05,22,1.775,0.013000000000000001
8.05,23,1.713,0.008
8.05,24,1.4809999999999999,-0.008
8.05,25,1.462,-0.01
8.05,26,1.161,-0.03
8.05,27,0.8540000000000001,-0.033
8.05,28,0.662,-0.037000000000000005
8.05,29,0.45299999999999996,-0.039
8.05,30,0.185,-0.043
8.05,31,0.135,-0.045
8.05,32,-0.114,-0.052000000000000005
8.05,33,-0.316,-0.053
8.05,34,-0.36200000000000004,-0.053
8.05,35,-0.579,-0.054000000000000006
8.05,36,-0.784,-0.053
8.05,37,-0.973,-0.051
8.05,38,-0.998,-0.05
8.05,39,-1.195,-0.047
8.05,40,-1.391,-0.043
8.05,41,-1.59,-0.040999999999999995
8.05,42,-1.6869999999999998,-0.04
8.05,43,-1.775,-0.04
8.05,44,-1.819,-0.039
8.05,45,-1.835,-0.04
8.05,46,-1.815,-0.04
8.05,47,-1.7469999999999999,-0.043
8.05,48,-1.7009999999999998,-0.05
8.05,49,-1.663,-0.054000000000000006
8.05,50,-1.655,-0.054000000000000006
8.05,51,-1.651,-0.05
8.05,52,-1.7480000000000002,-0.043
8.05,53,-1.9469999999999998,-0.04
8.05,54,-2.101,-0.035
8.05,55,-2.255,-0.03
8.05,56,-2.406,-0.027999999999999997
8.05,57,-2.5069999999999997,-0.022000000000000002
8.05,58,-2.645,-0.01
8.05,59,-2.752,-0.009000000000000001
8.05,60,-2.867,0.003
8.05,61,-2.984,0.01
8.05,62,-3.111,0.02
8.05,63,-3.25,0.051
8.05,64,-3.388,0.083
8.05,65,-3.468,0.114
8.05,66,-3.548,0.151
8.05,67,-3.627,0.195
8.05,68,-3.708,0.239
8.05,69,-3.787,0.29600000000000004
8.05,70,-3.84,0.36700000000000005
8.05,71,-3.8480000000000003,0.425
8.05,72,-3.825,0.46399999999999997
8.05,73,-3.748,0.5489999999999999
8.05,74,-3.944,0.606
8.05,75,-4.221,0.65
8.05,76,-4.393,0.675
8.05,77,-4.571000000000001,0.701
8.05,78,-4.716,0.721
8.05,79,-4.862,0.743
8.05,80,-5.013,0.765
8.05,81,-5.156000000000001,0.784
8.05,82,-5.301,0.807
8.05,83,-5.403,0.8220000000000001
8.05,84,-5.476,0.8340000000000001
8.1,0,9.187000000000001,0.6990000000000001
8.1,1,8.6,0.725
8.1,2,8.191,0.755
8.1,3,7.867000000000001,0.7859999999999999
8.1,4,7.582000000000001,0.821
8.1,5,7.255,0.825
8.1,6,6.961,0.78
8.1,7,6.678,0.727
8.1,8,6.095,0.7140000000000001
8.1,9,5.513999999999999,0.674
8.1,10,4.941,0.565
8.1,11,4.458,0.445
8.1,12,4.02,0.359
8.1,13,3.616,0.307
8.1,14,3.227,0.258
8.1,15,2.904,0.214
8.1,16,2.623,0.185
8.1,17,2.405,0.145
8.1,18,2.229,0.10400000000000001
8.1,19,2.081,0.06
8.1,20,1.953,0.037000000000000005
8.1,21,1.825,0.02
8.1,22,1.767,0.013999999999999999
8.1,23,1.704,0.009000000000000001
8.1,24,1.547,0.0
8.1,25,1.466,-0.006999999999999999
8.1,26,1.139,-0.028999999999999998
8.1,27,0.95,-0.03
8.1,28,0.622,-0.037000000000000005
8.1,29,0.547,-0.037000000000000005
8.1,30,0.251,-0.04
8.1,31,0.12,-0.040999999999999995
8.1,32,-0.015,-0.045
8.1,33,-0.244,-0.049
8.1,34,-0.447,-0.05
8.1,35,-0.474,-0.049
8.1,36,-0.6779999999999999,-0.048
8.1,37,-0.8759999999999999,-0.046
8.1,38,-1.072,-0.044000000000000004
8.1,39,-1.271,-0.040999999999999995
8.1,40,-1.305,-0.040999999999999995
8.1,41,-1.473,-0.038
8.1,42,-1.56,-0.035
8.1,43,-1.64,-0.032
8.1,44,-1.6840000000000002,-0.032
8.1,45,-1.704,-0.033
8.1,46,-1.696,-0.037000000000000005
8.1,47,-1.6280000000000001,-0.040999999999999995
8.1,48,-1.579,-0.045
8.1,49,-1.544,-0.05
8.1,50,-1.534,-0.05
8.1,51,-1.524,-0.045
8.1,52,-1.624,-0.04
8.1,53,-1.819,-0.037000000000000005
8.1,54,-1.963,-0.03
8.1,55,-2.113,-0.028999999999999998
8.1,56,-2.251,-0.025
8.1,57,-2.343,-0.016
8.1,58,-2.483,-0.01
8.1,59,-2.589,-0.006
8.1,60,-2.696,0.002
8.1,61,-2.8110000000000004,0.016
8.1,62,-2.9339999999999997,0.027000000000000003
8.1,63,-3.0639999999999996,0.057
8.1,64,-3.199,0.09300000000000001
8.1,65,-3.275,0.131
8.1,66,-3.3510000000000004,0.16
8.1,67,-3.4219999999999997,0.207
8.1,68,-3.4989999999999997,0.252
8.1,69,-3.568,0.307
8.1,70,-3.605,0.368
8.1,71,-3.5980000000000003,0.419
8.1,72,-3.568,0.45799999999999996
8.1,73,-3.5,0.537
8.1,74,-3.674,0.5920000000000001
8.1,75,-3.945,0.632
8.1,76,-4.126,0.657
8.1,77,-4.306,0.6829999999999999
8.1,78,-4.453,0.7040000000000001
8.1,79,-4.605,0.7240000000000001
8.1,80,-4.762,0.745
8.1,81,-4.9110000000000005,0.7659999999999999
8.1,82,-5.066,0.787
8.1,83,-5.1979999999999995,0.8059999999999999
8.1,84,-5.26,0.818
8.15,0,9.187000000000001,0.6990000000000001
8.15,1,8.6,0.725
8.15,2,8.191,0.755
8.15,3,7.867000000000001,0.787
8.15,4,7.581,0.82
8.15,5,7.255,0.826
8.15,6,6.961,0.78
8.15,7,6.6770000000000005,0.727
8.15,8,6.095,0.7140000000000001
8.15,9,5.513,0.674
8.15,10,4.94,0.564
8.15,11,4.457,0.444
8.15,12,4.019,0.358
8.15,13,3.614,0.306
8.15,14,3.225,0.258
8.15,15,2.9010000000000002,0.214
8.15,16,2.6210000000000004,0.18600000000000003
8.15,17,2.401,0.14400000000000002
8.15,18,2.225,0.105
8.15,19,2.076,0.061
8.15,20,1.946,0.038
8.15,21,1.817,0.021
8.15,22,1.757,0.013999999999999999
8.15,23,1.693,0.009000000000000001
8.15,24,1.639,0.006
8.15,25,1.449,-0.005
8.15,26,1.115,-0.027000000000000003
8.15,27,1.044,-0.028999999999999998
8.15,28,0.659,-0.036000000000000004
8.15,29,0.575,-0.037000000000000005
8.15,30,0.34700000000000003,-0.038
8.15,31,0.10300000000000001,-0.04
8.15,32,0.043,-0.040999999999999995
8.15,33,-0.146,-0.042
8.15,34,-0.358,-0.043
8.15,35,-0.5589999999999999,-0.043
8.15,36,-0.629,-0.042
8.15,37,-0.774,-0.042
8.15,38,-0.9690000000000001,-0.04
8.15,39,-1.156,-0.036000000000000004
8.15,40,-1.339,-0.031
8.15,41,-1.43,-0.03
8.15,42,-1.515,-0.03
8.15,43,-1.561,-0.03
8.15,44,-1.579,-0.03
8.15,45,-1.564,-0.03
8.15,46,-1.516,-0.04
8.15,47,-1.4580000000000002,-0.040999999999999995
8.15,48,-1.4240000000000002,-0.047
8.15,49,-1.412,-0.046
8.15,50,-1.41,-0.040999999999999995
8.15,51,-1.5390000000000001,-0.038
8.15,52,-1.736,-0.028999999999999998
8.15,53,-1.892,-0.028999999999999998
8.15,54,-2.037,-0.023
8.15,55,-2.18,-0.012
8.15,56,-2.305,-0.01
8.15,57,-2.445,0.0
8.15,58,-2.541,0.008
8.15,59,-2.645,0.02
8.15,60,-2.7569999999999997,0.035
8.15,61,-2.8689999999999998,0.061
8.15,62,-2.9930000000000003,0.09699999999999999
8.15,63,-3.0589999999999997,0.133
8.15,64,-3.125,0.159
8.15,65,-3.188,0.20199999999999999
8.15,66,-3.2560000000000002,0.24
8.15,67,-3.315,0.287
8.15,68,-3.3539999999999996,0.335
8.15,69,-3.341,0.42200000000000004
8.15,70,-3.281,0.489
8.15,71,-3.252,0.525
8.15,72,-3.445,0.584
8.15,73,-3.74,0.625
8.15,74,-3.92,0.648
8.15,75,-4.085,0.6709999999999999
8.15,76,-4.255,0.693
8.15,77,-4.408,0.7140000000000001
8.15,78,-4.56,0.733
8.15,79,-4.72,0.754
8.15,80,-4.87,0.774
8.15,81,-4.99,0.7909999999999999
8.15,82,-5.043,0.8029999999999999
8.2,0,9.187000000000001,0.7
8.2,1,8.6,0.725
8.2,2,8.191,0.755
8.2,3,7.867000000000001,0.787
8.2,4,7.581,0.82
8.2,5,7.254,0.825
8.2,6,6.961,0.78
8.2,7,6.6770000000000005,0.727
8.2,8,6.093999999999999,0.7140000000000001
8.2,9,5.513,0.674
8.2,10,4.94,0.564
8.2,11,4.456,0.444
8.2,12,4.018,0.358
8.2,13,3.613,0.307
8.2,14,3.2230000000000003,0.258
8.2,15,2.898,0.214
8.2,16,2.6180000000000003,0.18600000000000003
8.2,17,2.397,0.14400000000000002
8.2,18,2.221,0.105
8.2,19,2.07,0.061
8.2,20,1.9380000000000002,0.038
8.2,21,1.808,0.022000000000000002
8.2,22,1.7469999999999999,0.015
8.2,23,1.73,0.013000000000000001
8.2,24,1.68,0.009000000000000001
8.2,25,1.43,-0.004
8.2,26,1.169,-0.019
8.2,27,1.0859999999999999,-0.025
8.2,28,0.757,-0.031
8.2,29,0.52,-0.037000000000000005
8.2,30,0.43799999999999994,-0.038
8.2,31,0.196,-0.039
8.2,32,-0.024,-0.04
8.2,33,-0.06,-0.039
8.2,34,-0.256,-0.039
8.2,35,-0.456,-0.039
8.2,36,-0.648,-0.038
8.2,37,-0.8340000000000001,-0.035
8.2,38,-0.883,-0.034
8.2,39,-1.04,-0.032
8.2,40,-1.227,-0.031
8.2,41,-1.315,-0.028999999999999998
8.2,42,-1.3940000000000001,-0.026000000000000002
8.2,43,-1.4380000000000002,-0.027000000000000003
8.2,44,-1.4580000000000002,-0.027999999999999997
8.2,45,-1.4469999999999998,-0.03
8.2,46,-1.385,-0.032
8.2,47,-1.349,-0.04
8.2,48,-1.305,-0.042
8.2,49,-1.2919999999999998,-0.042
8.2,50,-1.297,-0.040999999999999995
8.2,51,-1.402,-0.031
8.2,52,-1.6030000000000002,-0.03
8.2,53,-1.743,-0.024
8.2,54,-1.88,-0.018000000000000002
8.2,55,-2.015,-0.012
8.2,56,-2.141,-0.006999999999999999
8.2,57,-2.278,0.001
8.2,58,-2.373,0.015
8.2,59,-2.477,0.02
8.2,60,-2.582,0.045
8.2,61,-2.6910000000000003,0.071
8.2,62,-2.8110000000000004,0.114
8.2,63,-2.873,0.14800000000000002
8.2,64,-2.9339999999999997,0.177
8.2,65,-2.995,0.21600000000000003
8.2,66,-3.055,0.258
8.2,67,-3.1010000000000004,0.303
8.2,68,-3.123,0.34299999999999997
8.2,69,-3.0869999999999997,0.42200000000000004
8.2,70,-3.02,0.483
8.2,71,-3.01,0.517
8.2,72,-3.199,0.573
8.2,73,-3.4730000000000003,0.611
8.2,74,-3.656,0.63
8.2,75,-3.82,0.655
8.2,76,-3.992,0.6759999999999999
8.2,77,-4.145,0.696
8.2,78,-4.296,0.715
8.2,79,-4.456,0.7340000000000001
8.2,80,-4.611000000000001,0.753
8.2,81,-4.747,0.7709999999999999
8.2,82,-4.831,0.785
8.25,0,9.187000000000001,0.7
8.25,1,8.6,0.725
8.25,2,8.191,0.755
8.25,3,7.867000000000001,0.787
8.25,4,7.581,0.821
8.25,5,7.254,0.826
8.25,6,6.96,0.779
8.25,7,6.676,0.726
8.25,8,6.093999999999999,0.7140000000000001
8.25,9,5.5120000000000005,0.674
8.25,10,4.939,0.564
8.25,11,4.456,0.445
8.25,12,4.0169999999999995,0.358
8.25,13,3.611,0.306
8.25,14,3.221,0.258
8.25,15,2.895,0.214
8.25,16,2.614,0.185
8.25,17,2.3930000000000002,0.145
8.25,18,2.2159999999999997,0.105
8.25,19,2.063,0.062
8.25,20,1.929,0.039
8.25,21,1.83,0.025
8.25,22,1.797,0.022000000000000002
8.25,23,1.733,0.015
8.25,24,1.6640000000000001,0.009000000000000001
8.25,25,1.4080000000000001,-0.003
8.25,26,1.2590000000000001,-0.01
8.25,27,1.052,-0.023
8.25,28,0.851,-0.03
8.25,29,0.5539999999999999,-0.033
8.25,30,0.456,-0.036000000000000004
8.25,31,0.28300000000000003,-0.039
8.25,32,0.066,-0.04
8.25,33,-0.135,-0.038
8.25,34,-0.19899999999999998,-0.038
8.25,35,-0.35100000000000003,-0.037000000000000005
8.25,36,-0.544,-0.036000000000000004
8.25,37,-0.732,-0.034
8.25,38,-0.917,-0.032
8.25,39,-1.0959999999999999,-0.025
8.25,40,-1.181,-0.021
8.25,41,-1.262,-0.02
8.25,42,-1.284,-0.021
8.25,43,-1.311,-0.02
8.25,44,-1.33,-0.021
8.25,45,-1.321,-0.024
8.25,46,-1.266,-0.031
8.25,47,-1.222,-0.034
8.25,48,-1.196,-0.040999999999999995
8.25,49,-1.182,-0.040999999999999995
8.25,50,-1.166,-0.034
8.25,51,-1.278,-0.03
8.25,52,-1.462,-0.025
8.25,53,-1.597,-0.021
8.25,54,-1.724,-0.015
8.25,55,-1.849,-0.01
8.25,56,-1.976,-0.001
8.25,57,-2.112,0.006999999999999999
8.25,58,-2.207,0.02
8.25,59,-2.306,0.031
8.25,60,-2.406,0.054000000000000006
8.25,61,-2.513,0.084
8.25,62,-2.627,0.136
8.25,63,-2.688,0.158
8.25,64,-2.742,0.196
8.25,65,-2.801,0.231
8.25,66,-2.853,0.276
8.25,67,-2.887,0.316
8.25,68,-2.8930000000000002,0.35
8.25,69,-2.833,0.423
8.25,70,-2.758,0.478
8.25,71,-2.767,0.509
8.25,72,-2.9539999999999997,0.56
8.25,73,-3.207,0.596
8.25,74,-3.386,0.617
8.25,75,-3.554,0.639
8.25,76,-3.728,0.659
8.25,77,-3.883,0.6779999999999999
8.25,78,-4.035,0.6970000000000001
8.25,79,-4.194,0.715
8.25,80,-4.351,0.733
8.25,81,-4.503,0.752
8.25,82,-4.617,0.768
8.3,0,9.187000000000001,0.7
8.3,1,8.6,0.725
8.3,2,8.191,0.755
8.3,3,7.8660000000000005,0.7859999999999999
8.3,4,7.581,0.821
8.3,5,7.252999999999999,0.825
8.3,6,6.96,0.779
8.3,7,6.676,0.727
8.3,8,6.093,0.7140000000000001
8.3,9,5.511,0.675
8.3,10,4.945,0.565
8.3,11,4.939,0.564
8.3,12,4.455,0.444
8.3,13,4.015,0.358
8.3,14,3.609,0.306
8.3,15,3.218,0.258
8.3,16,2.891,0.214
8.3,17,2.61,0.185
8.3,18,2.388,0.145
8.3,19,2.21,0.105
8.3,20,2.055,0.062
8.3,21,1.9180000000000001,0.038
8.3,22,1.9180000000000001,0.039
8.3,23,1.7830000000000001,0.023
8.3,24,1.7180000000000002,0.016
8.3,25,1.6469999999999998,0.011000000000000001
8.3,26,1.3840000000000001,-0.002
8.3,27,1.348,-0.004
8.3,28,1.014,-0.021
8.3,29,0.946,-0.025
8.3,30,0.6509999999999999,-0.03
8.3,31,0.39799999999999996,-0.033
8.3,32,0.381,-0.034
8.3,33,0.37799999999999995,-0.034
8.3,34,0.157,-0.037000000000000005
8.3,35,-0.046,-0.038
8.3,36,-0.23800000000000002,-0.037000000000000005
8.3,37,-0.391,-0.035
8.3,38,-0.44299999999999995,-0.034
8.3,39,-0.625,-0.028999999999999998
8.3,40,-0.804,-0.024
8.3,41,-0.9840000000000001,-0.021
8.3,42,-1.071,-0.021
8.3,43,-1.15,-0.02
8.3,44,-1.197,-0.02
8.3,45,-1.213,-0.02
8.3,46,-1.202,-0.02
8.3,47,-1.15,-0.027000000000000003
8.3,48,-1.1079999999999999,-0.031
8.3,49,-1.078,-0.036000000000000004
8.3,50,-1.061,-0.034
8.3,51,-1.05,-0.032
8.3,52,-1.157,-0.026000000000000002
8.3,53,-1.345,-0.021
8.3,54,-1.525,-0.013999999999999999
8.3,55,-1.653,-0.008
8.3,56,-1.695,-0.005
8.3,57,-1.814,0.0
8.3,58,-1.94,0.013000000000000001
8.3,59,-2.029,0.02
8.3,60,-2.119,0.038
8.3,61,-2.21,0.057
8.3,62,-2.31,0.087
8.3,63,-2.414,0.133
8.3,64,-2.5180000000000002,0.184
8.3,65,-2.568,0.22
8.3,66,-2.615,0.255
8.3,67,-2.665,0.33
8.3,68,-2.623,0.391
8.3,69,-2.548,0.446
8.3,70,-2.53,0.499
8.3,71,-2.708,0.547
8.3,72,-2.9360000000000004,0.581
8.3,73,-3.116,0.603
8.3,74,-3.2910000000000004,0.623
8.3,75,-3.445,0.638
8.3,76,-3.642,0.662
8.3,77,-3.7960000000000003,0.6829999999999999
8.3,78,-3.952,0.7
8.3,79,-4.111000000000001,0.718
8.3,80,-4.256,0.735
8.3,81,-4.337,0.745
8.3,82,-4.412,0.755
8.35,0,9.187000000000001,0.7
8.35,1,8.6,0.725
8.35,2,8.191,0.7559999999999999
8.35,3,7.8660000000000005,0.787
8.35,4,7.58,0.82
8.35,5,7.252999999999999,0.826
8.35,6,6.96,0.779
8.35,7,6.675,0.726
8.35,8,6.093,0.7140000000000001
8.35,9,5.606,0.687
8.35,10,5.51,0.675
8.35,11,5.056,0.589
8.35,12,4.938,0.564
8.35,13,4.453,0.44299999999999995
8.35,14,4.013999999999999,0.358
8.35,15,3.6069999999999998,0.306
8.35,16,3.215,0.258
8.35,17,2.887,0.214
8.35,18,2.6060000000000003,0.185
8.35,19,2.3819999999999997,0.14400000000000002
8.35,20,2.204,0.106
8.35,21,2.0469999999999997,0.063
8.35,22,1.9980000000000002,0.054000000000000006
